Supplementary Data 1. Growth inhibition data against A. baumannii for model training,,,,
SMILES,Name,Rep 1,Rep 2,Mean
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,AMCINONIDE,1.1072,1.0635,1.08535
COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1,AMEZINIUM METILSULFATE,1.0147,1.0733,1.044
NCCCNCCSP(=O)(O)O,AMIFOSTINE,1.0624,1.1964,1.1294
NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)C1O.O,AMIKACIN HYDRATE,0.14906,0.17127,0.160165
Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,AMILORIDE HYDROCHLORIDE,1.0154,1.0621,1.03875
Nc1c2ccccc2nc2ccccc12,AMINACRINE,0.2704,0.23965,0.255025
Cl.NCCCCCC(=O)O,AMINOCAPROIC ACID HYDROCHLORIDE,0.87545,0.91934,0.897395
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,AMINOGLUTETHIMIDE,1.0262,0.79235,0.909275
Nc1ccc(C(=O)NCC(=O)O)cc1,AMINOHIPPURIC ACID,1.1764,1.1332,1.1548
Cl.NCC(=O)CCC(=O)O,AMINOLEVULINIC ACID HYDROCHLORIDE,0.88794,1.0427,0.96532
Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,AMINOPHYLLINE,0.90932,0.90723,0.908275
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,AMINOPTERIN,1.0659,0.91029,0.988095
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,AMINOPYRINE,1.1701,1.0688,1.11945
Nc1ccc(C(=O)[O-])c(O)c1.[Na+],AMINOSALICYLATE SODIUM,0.93755,0.91528,0.926415
Nc1nccs1,AMINOTHIAZOLE,1.0796,0.98279,1.031195
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,AMIODARONE HYDROCHLORIDE,1.2417,0.95497,1.098335
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,AMISULPRIDE,1.1319,1.2763,1.2041
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,AMITRAZ,1.0221,1.0398,1.03095
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,AMITRIPTYLINE HYDROCHLORIDE,0.66743,0.89296,0.780195
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,AMLEXANOX,1.0647,1.0019,1.0333
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,AMLODIPINE BESYLATE,1.1868,1.0218,1.1043
CC(O)C(=O)[O-].[NH4+],AMMONIUM LACTATE,0.82449,0.77971,0.8021
CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O.Cl.Cl,AMODIAQUINE DIHYDROCHLORIDE,0.81484,0.7246,0.76972
CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1.Cl,AMOROLFINE HYDROCHLORIDE,0.95456,0.90132,0.92794
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE,0.56885,1.0206,0.794725
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,AMOXICILLIN,1.2125,0.94003,1.076265
CC1OC(O[C@H]2/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)CC(O)CC(O)CCC(O)C(O)CC(O)C[C@]3(O)C[C@H](O)C(C(=O)O)C(C2)O3)C(O)[C@H](N)C1O,AMPHOTERICIN B,0.94989,1.0226,0.986245
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],AMPICILLIN SODIUM,1.1385,1.1185,1.1285
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,AMPIROXICAM,0.95294,1.1816,1.06727
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.[Cl-],AMPROLIUM,1.288,1.2795,1.28375
CN(C)c1cnccn1.O=S(=O)(O)O,AMPYZINE SULFATE,0.9981,1.0504,1.02425
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,AMSACRINE,0.88023,0.77888,0.829555
N#CC(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,AMYGDALIN,1.0943,0.91717,1.005735
CCC(C)(C)O,AMYLENE HYDRATE,1.0357,0.91375,0.974725
CN1CCCCC1c1ccc(-c2cccnc2)nc1.Cl,ANABASAMINE HYDROCHLORIDE,1.0994,1.0418,1.0706
Cl.c1cncc(C2CCCCN2)c1,ANABASINE HYDROCHLORIDE,0.92166,0.94183,0.931745
Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,ANAGRELIDE HYDROCHLORIDE,0.8474,1.0207,0.93405
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,ANASTROZOLE,0.9119,0.92672,0.91931
O=S(=O)([O-])c1cc(O)c2c(/N=N/c3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+],ANAZOLENE SODIUM,2.1663,2.0743,2.1203
Cl.N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@H](CO)O[C@@H]12,ANCITABINE HYDROCHLORIDE,1.0502,0.96703,1.008615
C=C1C(C2(C)C=CC(=O)C(C)(C)C2CC(=O)OC)CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3OC132,ANDIROBIN,1.1454,0.86648,1.00594
C=C1CCC2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,ANDROGRAPHOLIDE,0.92052,1.182,1.05126
C[C@]12C=CC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,"ANDROSTA-1,4-DIEN-3,17-DIONE",1.1455,1.1981,1.1718
C[C@]12CCC3C(CC[C@H]4C[C@H](O)CC[C@]34C)C1CCC2=O,ANDROSTERONE,0.90113,0.92005,0.91059
C/C=C/c1ccc(OC)cc1,ANETHOLE,1.2089,1.1543,1.1816
COc1ccc([C@@H](C)C(=O)c2ccc(O)cc2O)cc1,ANGOLENSIN (R),0.98805,0.89153,0.93979
COc1ccc(C(=O)N2CCCC2=O)cc1,ANIRACETAM,1.1245,0.89415,1.009325
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,ANISINDIONE,1.0709,1.012,1.04145
Br.CN1C2CC(O)[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,ANISODAMINE HYDROBROMIDE (+/-),1.0384,0.9496,0.994
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,ANTAZOLINE,1.2509,1.0769,1.1639
CC(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]32[C@]2(C)C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]3(C)C12,ANTHOTHECOL,1.1427,1.0488,1.09575
O=C(O)c1c2ccccc2cc2ccccc12,ANTHRACENE-9-CARBOXYLIC ACID,1.1133,1.1035,1.1084
O=C1c2c(O)cccc2Cc2cccc(O)c21,ANTHRALIN,0.80212,0.9526,0.87736
COc1cc(O)cc(OC)c1OC,ANTIAROL,1.2022,0.90583,1.054015
O.O.O.O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2.[K+].[K+],ANTIMONY POTASSIUM TARTRATE TRIHYDRATE,1.0292,0.8661,0.94765
CCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,ANTIMYCIN A (A1 shown),0.905,0.75235,0.828675
Cc1cc(=O)n(-c2ccccc2)n1C,ANTIPYRINE,1.0068,0.94246,0.97463
O=C(O)C1CC([C@H]2CCCCN2)CN2CCCCC12,APHYLLIC ACID,1.1617,1.0241,1.0929
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,APIGENIN,0.82559,1.069,0.947295
COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,APIGENIN DIMETHYL ETHER,0.99505,1.1254,1.060225
CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,APIGENIN TRIACETATE,0.78191,1.0321,0.907005
C=CCc1cc(OC)c2c(c1OC)OCO2,APIOLE,1.1338,0.96418,1.04899
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,APIXABAN,1.0657,1.0083,1.037
COc1cc(C(C)=O)ccc1O,APOCYNIN,0.87729,0.94513,0.91121
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.Cl,APOMORPHINE HYDROCHLORIDE,0.96262,0.80939,0.886005
CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O.O=S(=O)(O)O,APRAMYCIN SULFATE,0.89054,0.94921,0.919875
CC(c1nc(=O)[nH][nH]1)N1CCOC(O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1ccc(F)cc1,APREPITANT,0.65452,0.77824,0.71638
OC[C@H](O)C(O)[C@@H](O)CO,ARABITOL,1.1036,1.1093,1.10645
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,ARACHIDONIC ACID,1.0161,1.3828,1.19945
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,ARBUTIN,1.0986,0.875,0.9868
N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,ARCAINE SULFATE,0.94308,0.95301,0.948045
Br.COC(=O)C1=CCCN(C)C1,ARECOLINE HYDROBROMIDE,0.97072,1.0794,1.02506
Cl.N=C(N)NCCCC(N)C(=O)O,ARGININE HYDROCHLORIDE,1.0753,1.0662,1.07075
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,ARIPIPRAZOLE,0.83126,0.75934,0.7953
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,ARISTOLOCHIC ACID,0.9848,1.0924,1.0386
NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,ARMODAFINIL,1.3522,0.96611,1.159155
Nc1ccc([As](=O)(O)O)cc1,ARSANILIC ACID,1.0501,0.98043,1.015265
NCCO.NCCO.O[AsH]O[AsH]O,ARSENIC TRIOXIDE DIETHANOLAMINE SALT,1.093,1.1187,1.10585
COC1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,ARTEMETHER,1.1804,1.0422,1.1113
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,ARTEMISININ,0.90207,0.95756,0.929815
CCOC1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,ARTEMOTIL,1.309,1.1408,1.2249
C[C@@H]1CC[C@H]2[C@@H](C)C(O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,ARTENIMOL,0.89054,0.86527,0.877905
CC1C(=O)O[C@H]2C1CCC1(C)CCC(=O)[C@@H](C)[C@H]21,ARTEPAULIN,0.91239,0.97928,0.945835
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,ARTESUNATE,0.82049,0.8371,0.828795
CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1,ARTHONIOIC ACID,1.1956,1.0174,1.1065
COc1cc(OC)c(OC)cc1C=O,ASARYLALDEHYDE,0.91525,0.84719,0.88122
O=C1O[C@H](C(O)CO)C(O)=C1O,ASCORBIC ACID,1.0248,0.94619,0.985495
CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC(=O)C(O)=C1O,ASCORBYL PALMITATE,1.3375,1.1257,1.2316
C[C@@H]1C2C3=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,ASIATICOSIDE,1.0136,0.8791,0.94635
NC(=O)C[C@H](N)C(=O)O.O,ASPARAGINE (L) HYDRATE,0.92099,0.86733,0.89416
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,ASPARTAME,0.92307,0.86483,0.89395
N[C@@H](CC(=O)O)C(=O)O,ASPARTIC ACID (L),0.8443,1.0087,0.9265
CC(=O)Oc1ccccc1C(=O)O,ASPIRIN,1.1501,0.86132,1.00571
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)C(O)CC2(C)C)C(C)(C)CC(O)C1=O,ASTAXANTHIN,1.1455,1.278,1.21175
CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)C4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,ASTRAGALOSIDE IV,0.99119,1.0616,1.026395
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,ATAZANAVIR SULFATE,0.75562,0.8963,0.82596
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ATENOLOL,0.93121,1.0221,0.976655
CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl,ATOMOXETINE HYDROCHLORIDE,0.9414,1.2787,1.11005
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],ATORVASTATIN CALCIUM,1.0461,1.062,1.05405
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,ATOVAQUONE,1.3019,1.4885,1.3952
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,ATRACURIUM BESYLATE,0.89922,1.3141,1.10666
COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,ATRANORIN,1.0328,0.88878,0.96079
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,ATROPINE,1.0818,1.3781,1.22995
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,ATROPINE OXIDE,0.77415,1.0034,0.888775
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,ATROPINE SULFATE,0.97571,0.9879,0.981805
CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,AURAPTENE,1.2966,1.2865,1.29155
COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,AVANAFIL,0.97312,1.2218,1.09746
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](OC)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,AVERMECTIN A1a,0.97007,1.1149,1.042485
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,AVOBENZONE,0.90439,1.0136,0.958995
C=CCCCCCCCCCCCC(O)CC(O)CO,AVOCADENE,1.3208,1.1853,1.25305
C=CCCCCCCCCCCCc1ccco1,AVOCADENOFURAN,1.0696,1.1803,1.12495
C#CCCCCCCCCCCCC(O)CC(O)CO,AVOCADYNE,0.75771,0.92057,0.83914
C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,AVOCADYNE ACETATE,0.73091,0.84684,0.788875
C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O.C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,AVOCATIN A,0.99676,0.62853,0.812645
C#CCCCCCCCCCCCC(O)CC(O)CO.C=CCCCCCCCCCCCC(O)CC(O)CO,AVOCATIN B,1.2279,1.0012,1.11455
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,AZACITIDINE,0.98647,0.96732,0.976895
C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@@H]3C2[C@]12CO[C@](O)(C(=O)OC)[C@H]2[C@](C)(C12O[C@@]1(C)[C@H]1C[C@@H]2OC2OC=C[C@@]21O)[C@@H]3O,AZADIRACHTIN,0.91553,0.86388,0.889705
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,AZAPERONE,0.78249,0.96934,0.875915
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,AZASERINE,1.0751,0.98783,1.031465
Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,AZATHIOPRINE,1.2743,1.2423,1.2583
O=C(O)CCCCCCCC(=O)O,AZELAIC ACID,1.1568,1.1877,1.17225
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,AZELASTINE HYDROCHLORIDE,1.0003,0.85653,0.928415
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc([O-])n2)cc1.[K+],AZILSARTAN MEDOXOMIL,1.1283,1.0804,1.10435
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,AZITHROMYCIN,0.13798,0.1531,0.14554
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+],AZLOCILLIN SODIUM,0.77256,0.65843,0.715495
C[C@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,AZTREONAM,0.14184,0.1518,0.14682
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)[C@H](N)c3ccccc3)C2SC1(C)C.Cl,BACAMPICILLIN HYDROCHLORIDE,0.46436,0.51408,0.48922
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](O)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,BACCATIN III,0.80485,1.0209,0.912875
CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,BACITRACIN,0.96224,1.0102,0.98622
Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,BACLOFEN HYDROCHLORIDE (+/-),1.0259,1.4325,1.2292
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,BAICALEIN,1.0275,0.92011,0.973805
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,BAICALIN,1.2575,0.85461,1.056055
O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],BALSALAZIDE DISODIUM,0.94863,0.91315,0.93089
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl,BAMBUTEROL HYDROCHLORIDE,0.9211,1.3642,1.14265
CCC1(CC)C(=O)NC(=O)NC1=O,BARBITAL,0.92311,0.91032,0.916715
CCCCCCCCCCCCCCCCCCOCC(O)CO,BATYL ALCOHOL,1.0236,1.0432,1.0334
CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,BAZEDOXIFENE ACETATE,0.73057,0.88246,0.806515
O=C(CCCl)NCc1ccccc1,BECLAMIDE,1.0124,1.0728,1.0426
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,BECLOMETHASONE DIPROPIONATE,1.2649,0.99155,1.128225
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,BEKANAMYCIN SULFATE,0.13854,0.16755,0.153045
CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1,BEMOTRIZINOL,1.1019,1.1352,1.11855
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,BENACTYZINE HYDROCHLORIDE,0.92878,1.012,0.97039
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,BENAZEPRIL HYDROCHLORIDE,1.1038,0.97657,1.040185
Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,BENDAMUSTINE HYDROCHLORIDE,1.0535,0.90041,0.976955
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BENDAZAC,1.0229,0.85188,0.93739
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,BENDROFLUMETHIAZIDE,0.97597,1.0297,1.002835
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl,BENFLUOREX HYDROCHLORIDE,0.88253,0.92572,0.904125
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,BENFOTIAMINE,1.0058,0.96123,0.983515
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,BENOXINATE HYDROCHLORIDE,1.0388,0.69684,0.86782
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,BENSERAZIDE HYDROCHLORIDE,1.0812,0.88972,0.98546
O=C(CNC(=O)c1ccc(Cl)cc1)NO,BENURESTAT,1.0052,0.91438,0.95979
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O.[Cl-],BENZALKONIUM CHLORIDE HYDRATE,0.19035,0.20312,0.196735
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,BENZBROMARONE,0.81651,0.99949,0.908
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],BENZETHONIUM CHLORIDE,0.15563,0.16959,0.16261
CCOC(=O)c1ccc(N)cc1,BENZOCAINE,0.96636,0.76435,0.865355
O=C(OC1CN2CCC1CC2)c1ccccc1,BENZOCLIDINE,0.96096,1.085,1.02298
O=C(O)c1ccccc1,BENZOIC ACID,0.96865,0.96417,0.96641
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,BENZONATATE,0.96482,0.92225,0.943535
O=C(Oc1cccc2cccnc12)c1ccccc1,BENZOXIQUINE,0.65152,0.81907,0.735295
O=C(OOC(=O)c1ccccc1)c1ccccc1,BENZOYL PEROXIDE,0.95975,0.98857,0.97416
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,BENZOYLPAS,0.93485,1.0124,0.973625
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,BENZTHIAZIDE,1.0184,0.95341,0.985905
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,BENZTROPINE MESYLATE,0.87772,0.96649,0.922105
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,BENZYDAMINE HYDROCHLORIDE,1.0274,0.92157,0.974485
OCc1ccccc1,BENZYL ALCOHOL,1.0486,0.96525,1.006925
O=C(OCc1ccccc1)c1ccccc1,BENZYL BENZOATE,0.9375,0.91869,0.928095
S=C=NCc1ccccc1,BENZYL ISOTHIOCYANATE,0.81668,0.7138,0.76524
O=C(OCc1ccccc1)c1cccnc1,BENZYL NICOTINATE,1.2362,1.4087,1.32245
Cl.NNCc1ccccc1,BENZYLHYDRAZINE HYDROCHLORIDE,0.98759,0.90643,0.94701
C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,BEPHENIUM HYDROXYNAPTHOATE,0.89671,0.8208,0.858755
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,BEPRIDIL HYDROCHLORIDE,1.2519,1.0109,1.1314
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1cccc(c1)Oc1ccc(c(O)c1)C[C@@H]3N(C)CC2)N(C)CC4.Cl.Cl,BERBAMINE HYDROCHLORIDE,1.0696,0.92638,0.99799
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],BERBERINE CHLORIDE,0.94847,0.93841,0.94344
COc1c2ccoc2cc2oc(=O)ccc12,BERGAPTEN,1.0729,0.98675,1.029825
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,BERGENIN,1.066,0.9954,1.0307
Cl.NCC(N)C(=O)O,BETA-AMINOALANINE HYDROCHLORIDE,0.82593,0.87667,0.8513
